7-14 21:53:15,166 : __main__ : ERROR : 127.0.0.1 : T0392511G - Patient T0392511G failed to log in: Incorrect password
2021-08-16 23:37:10,704 : Forms    : ERROR    : 180.129.85.0    : NIL       - User with IP address 180.129.85.0 tried to use the Shopping Cart functionality without logging in
2021-08-16 23:37:15,674 : Forms    : ERROR    : 180.129.85.0    : NIL       - User with IP address 180.129.85.0 has attempted to follow a broken, dead, or non-existent link: Error 404
2021-08-16 23:37:26,725 : Forms    : ERROR    : 180.129.85.0    : NIL       - User with IP address 180.129.85.0 has attempted to follow a broken, dead, or non-existent link: Error 404
2021-08-16 23:38:33,019 : Forms    : INFO     : 180.129.85.0    : T1234987A - Admin T1234987A has accessed the -all users- admin functionality update page
2021-08-16 23:38:34,814 : Forms    : WARNING  : 180.129.85.0    : T1234987A - Admin T1234987A has had an unexpected exception in -Log Monitoring- admin functionality: RuntimeError: main thread is not in main loop
2021-08-16 23:38:35,785 : Forms    : WARNING  : 180.129.85.0    : T1234987A - Admin T1234987A has had an unexpected exception in -Log Monitoring- admin functionality: RuntimeError: main thread is not in main loop
2021-08-16 23:48:20,402 : Forms    : ERROR    : 180.129.85.0    : NIL       - User with IP address 180.129.85.0 has attempted to follow a broken, dead, or non-existent link: Error 404
2021-08-16 23:48:22,706 : Forms    : ERROR    : 180.129.85.0    : NIL       - User with IP address 180.129.85.0 has attempted to follow a broken, dead, or non-existent link: Error 404
2021-08-16 23:48:44,449 : Forms    : ERROR    : 180.129.85.0    : T1234987A - User with IP address 180.129.85.0 failed to login into the account with username T1234987A: Incorrect Password
2021-08-16 23:48:57,244 : Forms    : ERROR    : 180.129.85.0    : T1234987A - User with IP address 180.129.85.0 failed to login into the account with username T1234987A: Incorrect Password
2021-08-16 23:49:09,920 : Forms    : ERROR    : 180.129.85.0    : T1234987A - User with IP address 180.129.85.0 failed to login into the account with username T1234987A: Incorrect Password
2021-08-17 09:13:11,240 : Forms    : ERROR    : 180.129.85.0    : NIL       - User with IP address 180.129.85.0 has attempted to follow a broken, dead, or non-existent link: Error 404
2021-08-17 09:13:23,166 : Forms    : ERROR    : 180.129.85.0    : NIL       - User with IP address 180.129.85.0 used invalid input in the Login Form: (Input Entered:  T1234987A)
2021-08-17 09:13:29,617 : Forms    : ERROR    : 180.129.85.0    : NIL       - User with IP address 180.129.85.0 used invalid input in the Login Form: (Input Entered:  T1234987A)
2021-08-17 09:13:53,393 : Forms    : ERROR    : 180.129.85.0    : NIL       - User with IP address 180.129.85.0 has attempted to follow a broken, dead, or non-existent link: Error 404
2021-08-17 09:14:14,573 : Forms    : ERROR    : 180.129.85.0    : NIL       - User with IP address 180.129.85.0 tried to use the appointment list functionality without logging in
2021-08-17 09:14:25,002 : Forms    : ERROR    : 180.129.85.0    : NIL       - User with IP address 180.129.85.0 has attempted to follow a broken, dead, or non-existent link: Error 404
2021-08-17 09:40:37,524 : Forms    : ERROR    : 180.129.85.0    : NIL       - User with IP address 180.129.85.0 has attempted to follow a broken, dead, or non-existent link: Error 404
2021-08-17 09:48:10,551 : Forms    : ERROR    : 180.129.85.0    : NIL       - User with IP address 180.129.85.0 has attempted to follow a broken, dead, or non-existent link: Error 404
2021-08-17 09:48:20,469 : Forms    : ERROR    : 180.129.85.0    : NIL       - User with IP address 180.129.85.0 has attempted to follow a broken, dead, or non-existent link: Error 404
2021-08-17 09:49:00,166 : Forms    : ERROR    : 180.129.85.0    : NIL       - User with IP address 180.129.85.0 has attempted to follow a broken, dead, or non-existent link: Error 404
2021-08-17 09:49:04,634 : Forms    : ERROR    : 180.129.85.0    : NIL       - User with IP address 180.129.85.0 has attempted to follow a broken, dead, or non-existent link: Error 404
2021-08-17 09:50:40,891 : Forms    : ERROR    : 180.129.85.0    : NIL       - User with IP address 180.129.85.0 has attempted to follow a broken, dead, or non-existent link: Error 404
2021-08-17 09:50:42,245 : Forms    : ERROR    : 180.129.85.0    : NIL       - User with IP address 180.129.85.0 has attempted to follow a broken, dead, or non-existent link: Error 404
2021-08-17 09:50:55,398 : Forms    : ERROR    : 180.129.85.0    : NIL       - User with IP address 180.129.85.0 has attempted to follow a broken, dead, or non-existent link: Error 404
2021-08-17 09:51:57,029 : Forms    : ERROR    : 180.129.85.0    : NIL       - User with IP address 180.129.85.0 has attempted to follow a broken, dead, or non-existent link: Error 404
2021-08-17 09:52:23,350 : Forms    : ERROR    : 180.129.85.0    : NIL       - User with IP address 180.129.85.0 has attempted to follow a broken, dead, or non-existent link: Error 404
2021-08-17 09:54:08,797 : Forms    : ERROR    : 180.129.85.0    : NIL       - User with IP address 180.129.85.0 has attempted to follow a broken, dead, or non-existent link: Error 404
2021-08-17 09:54:09,639 : Forms    : ERROR    : 180.129.85.0    : NIL       - User with IP address 180.129.85.0 has attempted to follow a broken, dead, or non-existent link: Error 404
2021-08-17 09:54:37,659 : Forms    : ERROR    : 180.129.85.0    : NIL       - User with IP address 180.129.85.0 has attempted to follow a broken, dead, or non-existent link: Error 404
2021-08-17 09:55:18,705 : Forms    : ERROR    : 180.129.85.0    : NIL       - User with IP address 180.129.85.0 tried to use Special Requirement Functionality: (Only authorized for account T1234987A)
2021-08-17 09:55:52,069 : Forms    : ERROR    : 180.129.85.0    : T9876543A - Doctor T9876543A attempted to access the -all users- admin functionality update page
2021-08-17 09:56:25,729 : Forms    : ERROR    : 180.129.85.0    : NIL       - User with IP address 180.129.85.0 has attempted to follow a broken, dead, or non-existent link: Error 404
2021-08-17 09:57:10,407 : Forms    : ERROR    : 180.129.85.0    : NIL       - User with IP address 180.129.85.0 tried to use the appointment list functionality without logging in
2021-08-17 09:57:27,105 : Forms    : ERROR    : 180.129.85.0    : NIL       - User with IP address 180.129.85.0 has attempted to follow a broken, dead, or non-existent link: Error 404
2021-08-17 09:57:39,978 : Forms    : ERROR    : 180.129.85.0    : T1234987A - User with IP address 180.129.85.0 failed to login into the account with username T1234987A: Incorrect Password
2021-08-17 10:00:11,592 : Forms    : ERROR    : 180.129.85.0    : NIL       - User with IP address 180.129.85.0 has attempted to follow a broken, dead, or non-existent link: Error 404
2021-08-17 10:00:15,788 : Forms    : ERROR    : 180.129.85.0    : NIL       - User with IP address 180.129.85.0 has attempted to follow a broken, dead, or non-existent link: Error 404
2021-08-17 10:01:29,123 : Forms    : ERROR    : 180.129.85.0    : NIL       - User with IP address 180.129.85.0 has attempted to follow a broken, dead, or non-existent link: Error 404
2021-08-17 10:04:18,554 : Forms    : ERROR    : 180.129.85.0    : NIL       - User with IP address 180.129.85.0 has attempted to follow a broken, dead, or non-existent link: Error 404
2021-08-17 10:04:22,841 : Forms    : ERROR    : 180.129.85.0    : NIL       - User with IP address 180.129.85.0 tried to use Special Requirement Functionality: (Only authorized for account T1234987A)
2021-08-17 10:04:35,652 : Forms    : ERROR    : 180.129.85.0    : NIL       - User with IP address 180.129.85.0 used invalid input in the Login Form: (Input Entered:  T1234567A)
2021-08-17 10:04:41,277 : Forms    : ERROR    : 180.129.85.0    : NIL       - User with IP address 180.129.85.0 used invalid input in the Login Form: (Input Entered:  T1234567A)
2021-08-17 10:05:22,870 : Forms    : ERROR    : 180.129.85.0    : NIL       - User with IP address 180.129.85.0 has attempted to follow a broken, dead, or non-existent link: Error 404
2021-08-17 10:05:32,851 : Forms    : ERROR    : 180.129.85.0    : NIL       - User with IP address 180.129.85.0 has attempted to follow a broken, dead, or non-existent link: Error 404
2021-08-17 10:05:39,297 : Forms    : ERROR    : 180.129.85.0    : NIL       - User with IP address 180.129.85.0 has attempted to follow a broken, dead, or non-existent link: Error 404
2021-08-17 10:08:00,773 : Forms    : ERROR    : 180.129.85.0    : NIL       - User with IP address 180.129.85.0 tried to use the Shopping Cart functionality without logging in
2021-08-17 15:45:35,348 : __main__ : ERROR    : 27.104.212.45   : NIL       - User with IP address 27.104.212.45 has attempted to follow a broken, dead, or non-existent link: Error 404
2021-08-17 15:53:04,851 : __main__ : INFO     : 27.104.212.45   : T7654321B - New account (Username: T7654321B, Role: Patient) has been registered
2021-08-17 16:00:58,054 : __main__ : INFO     : 27.104.212.45   : NIL       - Confirmation token, HMAC, and Digital Signature generated for email's Jeromeyeo2003@gmail.com password reset
2021-08-17 16:01:06,621 : __main__ : INFO     : 27.104.212.45   : NIL       - Confirmation token successfully validated for email: "Jeromeyeo2003@gmail.com"
2021-08-17 16:01:20,991 : __main__ : INFO     : 27.104.212.45   : NIL       - User NIL (email: Jeromeyeo2003@gmail.com) has successfully reset their password
2021-08-17 16:02:00,274 : __main__ : INFO     : 27.104.212.45   : NIL       - Confirmation token successfully validated for email: "Jeromeyeo2003@gmail.com"
2021-08-17 16:06:11,749 : __main__ : ERROR    : 27.104.212.45   : T7654321Z - User with IP address 27.104.212.45 failed to login into non-existing account with username T7654321Z: Incorrect NRIC
2021-08-17 16:06:37,301 : __main__ : ERROR    : 27.104.212.45   : NIL       - User with IP address 27.104.212.45 tried to use the Profile functionality without logging in
2021-08-17 16:06:54,438 : __main__ : ERROR    : 27.104.212.45   : NIL       - User with IP address 27.104.212.45 tried to use the Profile functionality without logging in
2021-08-17 16:14:52,865 : __main__ : ERROR    : 27.104.212.45   : NIL       - User with IP address 27.104.212.45 successfully updated their Profile Information
2021-08-17 16:15:01,112 : __main__ : ERROR    : 27.104.212.45   : NIL       - User with IP address 27.104.212.45 successfully updated their Profile Information
2021-08-17 16:45:07,225 : __main__ : INFO     : 27.104.212.45   : NIL       - Confirmation token, HMAC, and Digital Signature generated for email's Jeromeyeo2003@gmail.com password reset
2021-08-17 16:45:17,180 : __main__ : INFO     : 27.104.212.45   : NIL       - Confirmation token successfully validated for email: "Jeromeyeo2003@gmail.com"
2021-08-17 16:45:32,050 : __main__ : INFO     : 27.104.212.45   : NIL       - User NIL (email: Jeromeyeo2003@gmail.com) has successfully reset their password
2021-08-17 16:50:35,879 : __main__ : INFO     : 27.104.212.45   : T7654321Z - New account (Username: T7654321Z, Role: Patient) has been registered
2021-08-17 16:51:23,863 : __main__ : INFO     : 27.104.212.45   : NIL       - Confirmation token, HMAC, and Digital Signature generated for email's Jeromeyeo2003@gmail.com password reset
2021-08-17 16:51:32,444 : __main__ : INFO     : 27.104.212.45   : NIL       - Confirmation token successfully validated for email: "Jeromeyeo2003@gmail.com"
2021-08-17 16:51:43,139 : __main__ : INFO     : 27.104.212.45   : NIL       - User NIL (email: Jeromeyeo2003@gmail.com) has successfully reset their password
2021-08-17 16:54:01,389 : __main__ : ERROR    : 27.104.212.45   : NIL       - User with IP address 27.104.212.45 has went over the rate limit allowed: Error 429
2021-08-17 16:54:01,733 : __main__ : ERROR    : 27.104.212.45   : NIL       - User with IP address 27.104.212.45 has went over the rate limit allowed: Error 429
2021-08-17 16:54:02,110 : __main__ : ERROR    : 27.104.212.45   : NIL       - User with IP address 27.104.212.45 has went over the rate limit allowed: Error 429
2021-08-17 16:54:02,466 : __main__ : ERROR    : 27.104.212.45   : NIL       - User with IP address 27.104.212.45 has went over the rate limit allowed: Error 429
2021-08-17 16:54:02,850 : __main__ : ERROR    : 27.104.212.45   : NIL       - User with IP address 27.104.212.45 has went over the rate limit allowed: Error 429
2021-08-17 16:54:04,293 : __main__ : ERROR    : 27.104.212.45   : NIL       - User with IP address 27.104.212.45 has went over the rate limit allowed: Error 429
2021-08-17 16:54:04,620 : __main__ : ERROR    : 27.104.212.45   : NIL       - User with IP address 27.104.212.45 has went over the rate limit allowed: Error 429
2021-08-17 16:54:36,364 : __main__ : ERROR    : 27.104.212.45   : NIL       - User with IP address 27.104.212.45 has went over the rate limit allowed: Error 429
2021-08-17 16:54:37,166 : __main__ : ERROR    : 27.104.212.45   : NIL       - User with IP address 27.104.212.45 has went over the rate limit allowed: Error 429
2021-08-17 16:55:41,294 : __main__ : ERROR    : 27.104.212.45   : NIL       - User with IP address 27.104.212.45 has went over the rate limit allowed: Error 429
2021-08-17 16:55:41,635 : __main__ : ERROR    : 27.104.212.45   : NIL       - User with IP address 27.104.212.45 has went over the rate limit allowed: Error 429
2021-08-17 16:55:42,022 : __main__ : ERROR    : 27.104.212.45   : NIL       - User with IP address 27.104.212.45 has went over the rate limit allowed: Error 429
2021-08-17 16:55:42,372 : __main__ : ERROR    : 27.104.212.45   : NIL       - User with IP address 27.104.212.45 has went over the rate limit allowed: Error 429
2021-08-17 16:55:42,668 : __main__ : ERROR    : 27.104.212.45   : NIL       - User with IP address 27.104.212.45 has went over the rate limit allowed: Error 429
2021-08-17 16:55:43,042 : __main__ : ERROR    : 27.104.212.45   : NIL       - User with IP address 27.104.212.45 has went over the rate limit allowed: Error 429
2021-08-17 16:55:43,389 : __main__ : ERROR    : 27.104.212.45   : NIL       - User with IP address 27.104.212.45 has went over the rate limit allowed: Error 429
2021-08-17 16:55:55,066 : __main__ : ERROR    : 27.104.212.45   : NIL       - User with IP address 27.104.212.45 has went over the rate limit allowed: Error 429
2021-08-17 17:05:10,804 : __main__ : ERROR    : 27.104.212.45   : T7654321B - User with IP address 27.104.212.45 failed to login into the account with username T7654321B: Incorrect Password
2021-08-17 17:05:22,783 : __main__ : ERROR    : 27.104.212.45   : T7654321s - User with IP address 27.104.212.45 failed to login into non-existing account with username T7654321s: Incorrect NRIC
2021-08-17 17:06:40,661 : __main__ : WARNING  : 27.104.212.45   : T1234987A - Admin T1234987A has had an unexpected exception in -Log Monitoring- admin functionality: RuntimeError: main thread is not in main loop
2021-08-17 17:06:44,043 : __main__ : WARNING  : 27.104.212.45   : T1234987A - Admin T1234987A has had an unexpected exception in -Log Monitoring- admin functionality: RuntimeError: main thread is not in main loop
2021-08-17 17:06:53,016 : __main__ : INFO     : 27.104.212.45   : T1234987A - Admin T1234987A has accessed the -all users- admin functionality update page
2021-08-17 17:07:27,984 : __main__ : INFO     : 27.104.212.45   : T1234987A - Admin T1234987A has used -admin update- admin functionality to update the information of account T0204514H 
2021-08-17 17:07:29,025 : __main__ : INFO     : 27.104.212.45   : T1234987A - Admin T1234987A has accessed the -all users- admin functionality update page
2021-08-17 17:07:38,808 : __main__ : INFO     : 27.104.212.45   : T1234987A - Admin T1234987A has used the -admin delete- admin functionality to delete account T0204514H 
2021-08-17 17:07:39,857 : __main__ : INFO     : 27.104.212.45   : T1234987A - Admin T1234987A has accessed the -all users- admin functionality update page
2021-08-17 17:09:56,961 : __main__ : ERROR    : 27.104.212.45   : T7654321B - User with IP address 27.104.212.45 failed to login into the account with username T7654321B: Incorrect Password
2021-08-17 17:10:56,193 : __main__ : ERROR    : 27.104.212.45   : NIL       - User with IP address 27.104.212.45 tried to use the Create Item functionality without logging in
2021-08-17 17:11:45,358 : __main__ : ERROR    : 27.104.212.45   : NIL       - User with IP address 27.104.212.45 tried to use the -all users- admin functionality without logging in
2021-08-17 17:11:55,859 : __main__ : ERROR    : 27.104.212.45   : NIL       - User with IP address 27.104.212.45 tried to use the -admin update- admin functionality without logging in
2021-08-17 17:13:18,508 : __main__ : ERROR    : 27.104.212.45   : NIL       - User with IP address 27.104.212.45 tried to use the -admin delete- admin functionality without logging in
2021-08-17 17:13:57,121 : __main__ : ERROR    : 27.104.212.45   : NIL       - User with IP address 27.104.212.45 has attempted to follow a broken, dead, or non-existent link: Error 404
2021-08-17 17:14:03,254 : __main__ : ERROR    : 27.104.212.45   : NIL       - User with IP address 27.104.212.45 tried to use the -add doctor- admin functionality without logging in
2021-08-17 17:15:06,480 : __main__ : ERROR    : 27.104.212.45   : NIL       - User with IP address 27.104.212.45 tried to use the appointment list functionality without logging in
2021-08-17 17:15:36,298 : __main__ : INFO     : 27.104.212.45   : NIL       - Confirmation token, HMAC, and Digital Signature generated for email's Jeromeyeo2003@gmail.com password reset
2021-08-17 17:15:45,845 : __main__ : INFO     : 27.104.212.45   : NIL       - Confirmation token successfully validated for email: "Jeromeyeo2003@gmail.com"
2021-08-17 17:15:49,460 : __main__ : ERROR    : 27.104.212.45   : NIL       - Token for "Jeromeyeo2003@gmail.com" has had its contents changed: Error - MAC check failed
2021-08-17 17:51:02,578 : __main__ : ERROR    : 222.164.164.206 : NIL       - User with IP address 222.164.164.206 has attempted to follow a broken, dead, or non-existent link: Error 404
2021-08-17 17:51:24,676 : Forms    : ERROR    : 222.164.164.206 : T1234987A - Admin T1234987A used invalid input in the search bar: (Input Entered: ' UNION select null,NRIC,password,null from Users --)
2021-08-17 18:03:03,541 : Forms    : ERROR    : 222.164.164.206 : NIL       - Guest NIL used invalid input in the search bar: (Input Entered: ' UNION select null,NRIC,password,null from Users --)
2021-08-17 18:03:24,565 : Forms    : ERROR    : 222.164.164.206 : NIL       - Guest NIL used invalid input in the search bar: (Input Entered: ' UNION select null,NRIC,password,null from Users --)
2021-08-17 18:03:45,347 : Forms    : ERROR    : 222.164.164.206 : NIL       - User with IP address 222.164.164.206 used invalid input in the Login Form: (Input Entered: ' OR 1=1--)
2021-08-17 18:04:06,924 : Forms    : ERROR    : 222.164.164.206 : NIL       - User with IP address 222.164.164.206 used invalid input in the Login Form: (Input Entered: 'OR 1=1--)
2021-08-17 18:13:51,566 : Forms    : ERROR    : 222.164.164.206 : NIL       - Guest NIL used invalid input in the search bar: (Input Entered: ' UNION select null,NRIC,password,null from Users --)
2021-08-17 18:15:26,622 : Forms    : ERROR    : 222.164.164.206 : NIL       - 222.164.164.206 used invalid input in the search bar: (Input Entered: ' UNION select null,NRIC,password,null from Users --)
2021-08-17 19:06:32,349 : __main__ : ERROR    : 222.164.164.206 : NIL       - User with IP address 222.164.164.206 tried to use the appointment list functionality without logging in
2021-08-17 19:08:05,424 : __main__ : ERROR    : 222.164.164.206 : T1111111A - User with IP address 222.164.164.206 failed to login into the account with username T1111111A: Incorrect Password
2021-08-17 19:54:07,087 : __main__ : ERROR    : 222.164.164.206 : NIL       - User with IP address 222.164.164.206 has went over the rate limit allowed: Error 429
2021-08-17 20:00:32,375 : __main__ : ERROR    : 222.164.164.206 : T1111111A - Username of T1111111A tried to re-register
2021-08-17 20:00:47,595 : __main__ : ERROR    : 222.164.164.206 : T1111111A - User with IP address 222.164.164.206 failed to login into the account with username T1111111A: Incorrect Password
2021-08-17 20:00:54,950 : __main__ : ERROR    : 222.164.164.206 : T1111111A - User with IP address 222.164.164.206 failed to login into the account with username T1111111A: Incorrect Password
2021-08-17 20:01:17,333 : __main__ : ERROR    : 222.164.164.206 : T2222222A - Username of T2222222A tried to re-register
2021-08-17 20:08:57,925 : __main__ : ERROR    : 222.164.164.206 : NIL       - User with IP address 222.164.164.206 successfully updated their Profile Information
2021-08-17 20:33:19,919 : __main__ : ERROR    : 180.129.85.0    : NIL       - User with IP address 180.129.85.0 has attempted to follow a broken, dead, or non-existent link: Error 404
2021-08-17 20:34:37,229 : __main__ : ERROR    : <!DOCTYPE html>
	<html>
	  <head>
		<meta name="viewport" content="width=device-width, initial-scale=1">
		<meta charset="utf-8">
		<title>Application Error</title>
		<style media="screen">
		  html,body,iframe {
			margin: 0;
			padding: 0;
		  }
		  html,body {
			height: 100%;
			overflow: hidden;
		  }
		  iframe {
			width: 100%;
			height: 100%;
			border: 0;
		  }
		</style>
	  </head>
	  <body>
		<iframe src="//www.herokucdn.com/error-pages/application-error.html"></iframe>
	  </body>
	</html> : NIL       - User with IP address <!DOCTYPE html>
	<html>
	  <head>
		<meta name="viewport" content="width=device-width, initial-scale=1">
		<meta charset="utf-8">
		<title>Application Error</title>
		<style media="screen">
		  html,body,iframe {
			margin: 0;
			padding: 0;
		  }
		  html,body {
			height: 100%;
			overflow: hidden;
		  }
		  iframe {
			width: 100%;
			height: 100%;
			border: 0;
		  }
		</style>
	  </head>
	  <body>
		<iframe src="//www.herokucdn.com/error-pages/application-error.html"></iframe>
	  </body>
	</html> tried to use the Add Appointment functionality without logging in
2021-08-17 20:35:00,987 : __main__ : ERROR    : 180.129.85.0    : NIL       - User with IP address 180.129.85.0 has attempted to follow a broken, dead, or non-existent link: Error 404
2021-08-17 20:35:25,264 : __main__ : ERROR    : 180.129.85.0    : NIL       - User with IP address 180.129.85.0 tried to use the Add Appointment functionality without logging in
2021-08-17 20:35:47,476 : __main__ : ERROR    : 180.129.85.0    : NIL       - User with IP address 180.129.85.0 tried to use the Add Appointment functionality without logging in
2021-08-17 20:36:42,159 : __main__ : ERROR    : 180.129.85.0    : NIL       - User with IP address 180.129.85.0 tried to use the Add Appointment functionality without logging in
2021-08-17 20:37:00,079 : __main__ : ERROR    : 180.129.85.0    : NIL       - User with IP address 180.129.85.0 has attempted to follow a broken, dead, or non-existent link: Error 404
2021-08-17 20:37:08,810 : __main__ : ERROR    : 180.129.85.0    : NIL       - User with IP address 180.129.85.0 tried to use the Add Appointment functionality without logging in
2021-08-17 20:38:52,009 : __main__ : ERROR    : 180.129.85.0    : NIL       - User with IP address 180.129.85.0 tried to use the Add Appointment functionality without logging in
2021-08-17 20:40:10,757 : __main__ : ERROR    : 180.129.85.0    : NIL       - User with IP address 180.129.85.0 has attempted to follow a broken, dead, or non-existent link: Error 404
2021-08-17 20:40:13,054 : __main__ : ERROR    : 180.129.85.0    : NIL       - User with IP address 180.129.85.0 has attempted to follow a broken, dead, or non-existent link: Error 404
2021-08-17 20:40:34,719 : __main__ : ERROR    : 180.129.85.0    : NIL       - User with IP address 180.129.85.0 has attempted to follow a broken, dead, or non-existent link: Error 404
2021-08-17 20:44:14,502 : __main__ : ERROR    : 180.129.85.0    : NIL       - User with IP address 180.129.85.0 has attempted to follow a broken, dead, or non-existent link: Error 404
2021-08-17 20:44:14,635 : __main__ : ERROR    : 180.129.85.0    : NIL       - User with IP address 180.129.85.0 has attempted to follow a broken, dead, or non-existent link: Error 404
2021-08-17 20:44:15,883 : __main__ : ERROR    : 180.129.85.0    : NIL       - User with IP address 180.129.85.0 has attempted to follow a broken, dead, or non-existent link: Error 404
2021-08-17 20:44:59,700 : Forms    : ERROR    : 180.129.85.0    : NIL       - User with IP address 180.129.85.0 used invalid input in the Login Form: (Input Entered:  T1234987A)
2021-08-17 20:45:10,688 : Forms    : ERROR    : 180.129.85.0    : NIL       - User with IP address 180.129.85.0 used invalid input in the Login Form: (Input Entered:  T1234987A)
2021-08-17 20:45:56,202 : __main__ : INFO     : 180.129.85.0    : T1234987A - Admin T1234987A has accessed the -all users- admin functionality update page
2021-08-17 20:45:58,012 : __main__ : WARNING  : 180.129.85.0    : T1234987A - Admin T1234987A has had an unexpected exception in -Log Monitoring- admin functionality: RuntimeError: main thread is not in main loop
2021-08-17 20:46:02,391 : __main__ : ERROR    : 180.129.85.0    : NIL       - User with IP address 180.129.85.0 tried to use the update questions functionality without logging in
2021-08-17 20:46:26,835 : __main__ : ERROR    : 180.129.85.0    : NIL       - User with IP address 180.129.85.0 tried to use the update appointment functionality without logging in
2021-08-17 21:08:10,767 : __main__ : ERROR    : 180.129.85.0    : NIL       - User with IP address 180.129.85.0 has attempted to follow a broken, dead, or non-existent link: Error 404
2021-08-17 21:08:21,522 : __main__ : ERROR    : 180.129.85.0    : NIL       - User with IP address 180.129.85.0 tried to use Special Requirement Functionality: (Only authorized for account T1234987A)
2021-08-17 21:10:16,213 : Forms    : ERROR    : 180.129.85.0    : NIL       - User with IP address 180.129.85.0 used invalid input in the Login Form: (Input Entered:  T9876543A)
2021-08-17 21:11:48,481 : Forms    : ERROR    : 180.129.85.0    : NIL       - User with IP address 180.129.85.0 used invalid input in the Login Form: (Input Entered:  T22222222A)
2021-08-17 21:12:35,081 : Forms    : ERROR    : 180.129.85.0    : NIL       - User with IP address 180.129.85.0 used invalid input in the Login Form: (Input Entered:  T22222222A)
2021-08-17 21:29:25,397 : __main__ : ERROR    : 180.129.85.0    : NIL       - User with IP address 180.129.85.0 has attempted to follow a broken, dead, or non-existent link: Error 404
2021-08-17 21:29:29,718 : __main__ : ERROR    : 180.129.85.0    : NIL       - User with IP address 180.129.85.0 has attempted to follow a broken, dead, or non-existent link: Error 404
2021-08-17 22:21:11,612 : __main__ : ERROR    : 180.129.85.0    : NIL       - User with IP address 180.129.85.0 has attempted to follow a broken, dead, or non-existent link: Error 404
2021-08-17 22:22:06,401 : __main__ : ERROR    : 180.129.85.0    : NIL       - User with IP address 180.129.85.0 tried to use the appointment list functionality without logging in
2021-08-18 20:31:54,727 : __main__ : ERROR    : 180.129.85.0    : NIL       - User with IP address 180.129.85.0 has attempted to follow a broken, dead, or non-existent link: Error 404
